drug_name,ingredients,usage_count
이록펜정(록소프로펜나트륨)_(60mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),94746
후로스판디정(플로로글루시놀)_(0.124476g/1정),phloroglucinol,94485
명인트라조돈염산염정50밀리그램_(50mg/1정),trazodone hydrochloride,94444
노바스크정5밀리그람(암로디핀베실산염)_(6.944mg/1정),amlodipine besylate (as amlodipine),94351
베포엠정10밀리그램(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,94197
아나록소정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),94129
낙센에프정(나프록센)_(0.5g/1정),naproxen,93867
라비에트정10밀리그램(라베프라졸나트륨)_(10mg/1정),rabeprazole sodium,93429
올로틴정5mg(올로파타딘염산염)_(5mg/1정),olopatadine hydrochloride,93361
펠프스정(펠루비프로펜)_(30mg/1정),pelubiprofen,93359
베포틴정10밀리그램(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,92732
알레그라정120밀리그람(펙소페나딘염산염)_(0.12g/1정),fexofenadine hydrochloride,92445
무코텍트서방정150밀리그램(레바미피드)_(0.15g/1정),rebamipide,92150
놀텍정10밀리그램(일라프라졸)_(10mg/1정),ilaprazole,91985
레코미드서방정150밀리그램(레바미피드)_(0.15g/1정),rebamipide,91805
휴텍스에이에이피정325밀리그람(아세트아미노펜제피세립)_(0.325g/1정),acetaminophen(encapsulated),91739
모사프론정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),91677
에페신SR정(에페리손염산염)_(75mg/1정),eperisone hydrochloride,91669
트윈스타정40/5밀리그램_(1정),amlodipine besylate (as amlodipine),91620
지노프로질정_(1정),estriol,91534
오페나딘서방정50밀리그램(오르펜나드린시트르산염)_(50mg/1정),orphenadrine citrate,91294
에이스타정(레바미피드)_(0.1g/1정),rebamipide,90990
"네바민정(레바미피드)_(레바미피드, 0.1g/1정)",rebamipide,90693
글로덱시정300mg(덱시부프로펜)_(0.3g/1정),dexibuprofen,90542
가나칸정50밀리그램(이토프리드염산염)_(50mg/1정),itopride hydrochloride,90429
보령에바스텔정(에바스틴)_(10mg/1정),ebastine,90401
엠피디엘정(메틸프레드니솔론)_(4mg/1정),methylprednisolone,89900
대웅바이오에페리손정(에페리손염산염)_(50mg/1정),eperisone hydrochloride,89813
모프롤정(모사프리드시트르산염이수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),89494
레브로콜정60밀리그램(레보드로프로피진)_(60mg/1정),levodropropizine,89488
뉴부틴서방정(말레인산트리메부틴)_(0.3g/1정),trimebutine maleate,89483
위더스세파클러캡슐250밀리그램_(0.25g/1캡슐),cefaclor hydrate,89407
넥실렌에스정[애엽이소프로판올연조엑스(20→1)]_(90mg/1정),artemisiae argyi folium isopropanol ext.,89158
액시드캡슐150밀리그람(니자티딘)_(0.15g/1캡슐),nizatidine,89117
모사프라딘정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),88804
제뉴원트리메부틴말레산염정_(0.1g/1정),trimebutine maleate,88706
울트라셋세미정_(1정),acetaminophen,88352
무코스타서방정150밀리그램(레바미피드)_(0.15g/1정),rebamipide,88274
로도질정_(1정),metronidazole,88245
록소젠정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),88157
모사잘정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),87923
졸피드정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),zolpidem tartrate,87832
티지페논정(페노피브레이트콜린)_(178.8mg/1정),choline fenofibrate (as fenofibric acid),87377
세티레인캡슐200mg(아세틸시스테인)_(0.2g/1캡슐),acetylcysteine,87075
비모보정 500/20밀리그램_(1정),esomeprazole magnesium (as esomeprazol),86882
보령바이오아스트릭스캡슐100밀리그램(아스피린장용과립)_(0.1g/1캡슐),aspirin(enteric coated) (as aspirin),86679
네오덱스안연고_(5g),dexamethasone,86675
키아제정(스트렙토키나제·스트렙토도르나제)_(12.5KI.U/1정),"streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",86623
로라반정0.5밀리그램(로라제팜)_(0.5mg/1정),lorazepam,86377
스테신캡슐(아세틸시스테인)_(0.2g/1캡슐),acetylcysteine,86263
비백산(탄산수소나트륨)_(650g/1포),sodium bicarbonate,86239
안국록소프로펜나트륨정_(60mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),85939
알레리온정(에피나스틴염산염)_(10mg/1정),epinastine hydrochloride,85919
엘도틴캡슐(에르도스테인)_(0.3g/1캡슐),erdosteine,85876
휴메딕스린코마이신염산염주사600mg_(0.6g/2mL),lincomycin hydrochloride,85736
"명인브로마제팜정3밀리그람[(수출명:로지팜정3밀리그람(브로마제팜), 브라제팜정3밀리그람(브로마제팜), 렉소만정3밀리그람(브로마제팜)]_(3mg/1정)",bromazepam,85664
알게텍정(알마게이트)_(0.5g/1정),almagate,85506
제이솔론정4mg(메틸프레드니솔론)_(4mg/1정),methylprednisolone,85485
파모텐정20밀리그램(파모티딘)_(20mg/1정),famotidine,85342
펠로엔정(펠루비프로펜(미분화))_(30mg/1정),pelubiprofen,85322
이알펜8시간서방정(아세트아미노펜)_(0.65g/1정),acetaminophen(encapsulated),85302
알마겔에프현탁액(알마게이트)_(1.5g/15mL),almagate,85279
헤브론에프정(아이비엽30%에탄올건조엑스(5~7.5→1))_(25mg/1정),ivy leaf 30% ethanol dried ext.(5~7.5→1) (as hederacoside C 2.5mg),85109
에리텐캡슐(에르도스테인)_(0.3g/1캡슐),erdosteine,85066
모니플루정350밀리그람(모니플루메이트)_(0.35g/1정),morniflumate,84914
록소스타정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),84776
두리온정(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,84437
리바로정2밀리그램(피타바스타틴칼슘)_(2mg/1정),pitavastatin calcium,83909
디카맥스디정_(1정),calcium carbonate (as calcium),83463
네렉손서방정(에페리손염산염)_(75mg/1정),eperisone hydrochloride,83309
라제팜정(플루니트라제팜)_(1mg/1정),flunitrazepam,82770
세파메칠정(메틸올세팔렉신리시네이트)_(0.5g/1정),methylol cephalexin lysinate,82650
라벤다크림_(15g),betamethasone dipropionate,82568
"신풍겐타마이신주80밀리그램_(겐타마이신황산염, 80mg/2mL)",gentamicin sulfate,82502
레비스타정(레바미피드)_(0.1g/1정),rebamipide,82448
알테렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),82381
다이아벡스엑스알서방정1000밀리그램(메트포르민염산염)_(1g/1정),metformin hydrochloride,81486
휴온스아티카인에피네프린주1/10만_(1.7mL),articaine hydrochloride,81484
데파스정0.25밀리그램(에티졸람)_(0.25mg/1정),etizolam,81401
올로프리정(올로파타딘염산염)_(5mg/1정),olopatadine hydrochloride,81394
에소메졸캡슐20밀리그램(에스오메프라졸스트론튬사수화물)_(24.6mg/1캡슐),esomeprazole strontium tetrahydrate (as esomeprazol),81362
베아로반연고(무피로신)_(0.2g/10g),mupirocin,81330
타라셋세미정_(1정),acetaminophen,81135
아미스정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),80915
베리온정(베포타스틴살리실산염)_(9.64mg/1정),bepotastine salicylate (as bepotastine),80869
모노틴정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),80746
스레토정(스트렙토키나제·스트렙토도르나제)_(12.5KI.U/1정),"streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",80704
"레토나제정_(스트렙토키나제ㆍ스트렙토도르나제, 10mg/1정)","streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",80495
엑소페린정50밀리그램(에페리손염산염)_(50mg/1정),eperisone hydrochloride,80375
레코스타정(레바미피드)_(0.1g/1정),rebamipide,80366
베포캄정(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,79972
아페낙정(아세클로페낙)_(0.1g/1정),aceclofenac,79520
리그노스판스탠다드_(1.8mL),epinephrine bitartrate (as epinephrine),79474
리피딜슈프라정(페노피브레이트)_(0.16g/1정),fenofibrate(micronized),79473
졸민정0.25밀리그램(트리아졸람)_(0.25mg/1정),triazolam,79316
포시가정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정),dapagliflozin propanediol hydrate (as dapagliflozin),79279
신일이부프로펜정400밀리그람(수출명:IFENTab.)_(0.4g/1정),ibuprofen,79223
삼아리도멕스크림(프레드니솔론발레로아세테이트)_(60mg/20g),prednisolone valeroacetate,79198
넥시움정20밀리그람(에스오메프라졸마그네슘)_(22.3mg/1정),esomeprazole magnesium (as esomeprazol),79099
일성레바미피드정_(0.1g/1정),rebamipide,79096
가스모틴에스알정(모사프리드시트르산염수화물)_(15.88mg/1정),mosapride citrate,79033
알프람정0.5밀리그램(알프라졸람)_(0.5mg/1정),alprazolam,78995
레스탐정(레바미피드)_(0.1g/1정),rebamipide,78776
벨라제정45mg(브로멜라인)_(45mg/1정),bromelain,78751
루파핀정(루파타딘푸마르산염)_(12.8mg/1정),rupatadine fumarate (as rupatadine),78725
튜란트캡슐200밀리그램(아세틸시스테인)_(0.2g/1캡슐),acetylcysteine,78697
메솔론정(메틸프레드니솔론)_(4mg/1정),methylprednisolone,78492
디스텍정[애엽이소프로판올연조엑스(20→1)]_(60mg/1정),artemisiae argyi folium isopropanol soft ext.(20→1),78381
코푸진시럽_(20mL/포),ammonium chloride,78328
포타스틴오디정(베포타스틴칼슘이수화물)_(7.79mg/1정),bepotastine calcium dihydrate (as bepotastine),78302
삼성록소프로펜나트륨정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),78187
직듀오서방정10/1000밀리그램_(1정),dapagliflozin propanediol hydrate,78165
부광아젭틴정(아젤라스틴염산염)_(1mg/1정),azelastine hydrochloride,78160
가모시드정5밀리그램(모사프리드시트르산염이수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),78052
레보세트린정(레보세티리진염산염)_(5mg/1정),levocetirizine dihydrochloride,77811
록소펜정60밀리그램(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),77782
환인그란닥신정(토피소팜)_(50mg/1정),tofisopam,77404
트리돌주50밀리그램(트라마돌염산염)_(50mg/1mL),tramadol hydrochloride,77381
자낙스정0.25밀리그램(알프라졸람)_(0.25mg/1정),alprazolam,77317
타리민정(베포타스틴니코틴산염)_(9.36mg/1정),bepotastine nicotinate(as bepotastine),77301
에렉신정(에페리손염산염)_(50mg/1정),eperisone hydrochloride,77150
"지노-브이 질연질캅셀(수출명:페미나브이질연질캅셀, 지웰질연질캅셀, 지노신질연질캅셀)_(1캡슐)",neomycin sulfate (as neomycin),77009
스리반정1밀리그램(로라제팜)_(1mg/1정),lorazepam,76999
액시마정(독소필린)_(0.4g/1정),doxofylline,76878
알레그라정180밀리그람(펙소페나딘염산염)_(0.18g/1정),fexofenadine hydrochloride,76731
아리피졸정2밀리그램(아리피프라졸)_(2mg/1정),aripiprazole,76373
브로젠장용정45mg(브로멜라인)_(45mg/1정),bromelain,76214
더모타손엠엘이크림(모메타손푸로에이트)_(30mg/30g),mometasone furoate,75796
아페락정(아세클로페낙)_(0.1g/1정),aceclofenac,75620
지르텍정(세티리진염산염)_(10mg/1정),cetirizine dihydrochloride,75616
바이틸린정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),75430
"히스판주(부틸스코폴라민브롬화물)(수출명:부스판주,디스코판주,DISPANInj.)_(20mg/1mL)",hyoscine butylbromide,75245
유파딘정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),75148
페노클정(아세클로페낙)_(0.1g/1정),aceclofenac,74840
이연리보스타마이신주사액(리보스타마이신황산염)_(0.5g/1.5mL),ribostamycin sulfate,74724
로수젯정10/5밀리그램_(1정),ezetimibe,74624
아세탈정(아세클로페낙)_(0.1g/1정),aceclofenac,74466
모니필정350밀리그램(모니플루메이트)_(0.35g/1정),morniflumate,74290
가스프렌정(모사프리드시트르산염이수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),74205
트리티코정25밀리그람(트라조돈염산염)_(25mg/1정),trazodone hydrochloride,74130
"푸록틴캡슐(염산플루옥세틴)(수출명:명인플루옥세틴캡슐, 플루작캡슐(염산플루옥세틴))_(22.36mg/1캡슐)",fluoxetine hydrochloride (as fluoxetine),74089
세파록스캡슐(세파클러수화물)_(0.25g/1캡슐),cefaclor hydrate,74086
포타리온정(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,73915
무코에스정(레바미피드)_(0.1g/1정),rebamipide,73853
아트놀셋세미정_(1정),acetaminophen,73754
국제레바미피드정_(0.1g/1정),rebamipide,73622
아주록손정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),73606
닥스펜정(덱시부프로펜)_(0.3g/1정),dexibuprofen,73487
대웅바이오아세클로페낙정100밀리그램_(0.1g/1정),aceclofenac,73382
대원디아제팜정2밀리그램(수출명:디아잠정2밀리그램)(수출명2:트레즈콘정2밀리그램)_(2mg/1정),diazepam,73316
부광메티마졸정_(5mg/1정),methimazole,73298
알마겐트정(알마게이트)_(0.5g/1정),almagate,73274
엘도테인정(에르도스테인)_(0.3g/1정),erdosteine,73151
신일폴산정_(1mg/1정),folic acid,72868
"레이본정_(당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1), 0.4054g/1정)",당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화 25% ethanol soft ext.(3.5→1),72563
다이아벡스엑스알서방정(메트포르민염산염)_(0.5g/1정),metformin hydrochloride,72522
대원덱사메타손주사액(덱사메타손포스페이트이나트륨)_(5mg/1mL),dexamethasone disodium phosphate,72495
라미나지액(알긴산나트륨)(군납명:알긴산나트륨액)_(1g/20mL)(혼합과일향),sodium alginate,72375
토라렌주(디클로페낙나트륨)(수출명:토페라렌주사(Toferareninjection))_(75mg/2mL),diclofenac sodium,72264
트로돈주사(트라마돌염산염)_(50mg/1mL),tramadol hydrochloride,72233
플라스마솔루션에이주_(1000mL),magnesium chloride,71882
파모터정20밀리그람(파모티딘)_(20mg/1정),famotidine,71640
오스템클로르헥시딘액0.12%(클로르헥시딘글루콘산염액)_(0.6mL/100mL),chlorhexidine gluconate solution,71214
에어클란정(아세클로페낙)_(0.1g/1정),aceclofenac,71165
프레디정(메틸프레드니솔론)_(4mg/1정),methylprednisolone,71073
졸피람정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),zolpidem tartrate,70873
세클엠캡슐(세파클러수화물)_(0.25g/1캡슐),cefaclor hydrate,70861
셉트린정_(1정),sulfamethoxazole,70832
휴트라돌세미정_(1정),acetaminophen,70709
록소리펜정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),70691
박테로신연고(무피로신)(수출명: KM MUPIROCIN Oint)_(0.3g/15g),mupirocin,70640
나조넥스나잘스프레이(모메타손푸로에이트)_(7mg/140회),mometasone furoate,70588
셀트리온트리메부틴말레산염정_(0.2g/1정),trimebutine maleate,70576
세프틸정250밀리그램(세푸록심악세틸)_(0.30072g/1정),cefuroxime axetil (as cefuroxime),70468
모사프리엠정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),70447
가나모티정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),70442
레녹스정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),70374
코슈엘정_(1정),levocetirizine dihydrochloride,70238
락소펜엠정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),70217
에보프림연질캡슐(달맞이꽃종자유)_(0.45g/1캡슐),γ-linolenic acid,70047
