category,name,ingredients,patient_count,prescription_count,first_prescription,last_prescription
unique_drugs,케로라주(케토롤락트로메타민염)_(30mg/1mL),ketorolac tromethamine,35450,50365,20200101,20250711
unique_drugs,레보투스정(레보드로프로피진)_(60mg/1정),levodropropizine,35438,95351,20200101,20250801
unique_drugs,프리마란정(메퀴타진)_(5mg/1정),mequitazine,35262,135289,20200101,20250717
unique_drugs,휴티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),35209,127824,20200101,20250730
unique_drugs,씨엠지모사프리드정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),35204,136712,20200102,20250814
unique_drugs,모사드린정(모사프리드시트르산염이수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),35197,129522,20200101,20250728
unique_drugs,미노씬캡슐50mg(미노사이클린염산염)_(50mg/1캡슐),minocycline hydrochloride,35140,154413,20200101,20250727
unique_drugs,이연리보스타마이신주사액(리보스타마이신황산염)_(0.5g/1.5mL),ribostamycin sulfate,35102,67868,20200102,20240405
unique_drugs,미피드정(레바미피드)_(0.1g/1정),rebamipide,34609,143270,20200101,20250726
unique_drugs,드로피진정(레보드로프로피진)_(60mg/1정),levodropropizine,34501,106349,20200101,20250726
unique_drugs,베아솔론정(메틸프레드니솔론)_(4mg/1정),methylprednisolone,34400,126441,20200102,20250731
unique_drugs,메드론정(메틸프레드니솔론)_(4mg/1정),methylprednisolone,33885,132100,20200102,20250722
unique_drugs,영풍독시사이클린정100밀리그램_(0.1g/1정),doxycycline hydrate,33866,110016,20200101,20250730
unique_drugs,레보드롭정(레보드로프로피진)_(60mg/1정),levodropropizine,33684,117941,20200102,20250731
unique_drugs,록페린정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),33650,114232,20200102,20250810
unique_drugs,네오덱스안연고_(5g),dexamethasone,33628,79931,20200102,20250809
unique_drugs,베아로반연고(무피로신)_(0.2g/10g),mupirocin,33577,75243,20200101,20250718
unique_drugs,"에취투주(시메티딘)(수출명:CIMEMEDICOINJ.200mg,CIMETIDINEINJ.200mg)_(0.2g/2mL)",cimetidine,33477,43380,20200101,20250629
unique_drugs,대원알마게이트정_(0.5g/1정),almagate,33383,102586,20200102,20250721
unique_drugs,모사렌정(모사프리드시트르산염이수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),33368,125942,20200102,20250722
unique_drugs,휴텍스에이에이피정325밀리그람(아세트아미노펜제피세립)_(0.325g/1정),acetaminophen(encapsulated),33258,84175,20200101,20230721
unique_drugs,알레락정5㎎(염산올로파타딘)_(5mg/1정),olopatadine hydrochloride,33174,119537,20200101,20250722
unique_drugs,알프람정0.25밀리그램(알프라졸람)(수출명:Alpram Tablet 0.25mg)_(0.25mg/1정),alprazolam,33130,217937,20200101,20250807
unique_drugs,대우슈도에페드린염산염정60mg_(60mg/1정),pseudoephedrine hydrochloride,33098,98796,20200101,20231109
unique_drugs,페니마돌주50밀리그램(트라마돌염산염)_(50mg/1mL),tramadol hydrochloride,33042,62377,20200102,20250728
unique_drugs,로나펜정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),32930,109111,20200101,20250725
unique_drugs,레큐틴정(트리메부틴말레산염)_(0.1g/1정),trimebutine maleate,32921,102765,20200101,20240719
unique_drugs,아산화질소,Nitrous oxide,32877,37566,20200101,20250725
unique_drugs,대한에피네프린주사액_(1mg/1mL),epinephrine hydrochloride (as epinephrine),32818,38139,20200101,20250711
unique_drugs,조인스정200밀리그램(위령선·괄루근·하고초30%에탄올엑스(40→1))(수출명:카라스론)_(0.2g/1정),"위령선, 괄루근, 하고초 30% ethanol ext.",32787,133855,20200101,20250726
unique_drugs,중외엔에스주사액(염화나트륨)_(4.5g/500mL),sodium chloride(0.9%),32761,42138,20200101,20250716
unique_drugs,셀리온정10밀리그램(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,32730,115036,20200101,20250726
unique_drugs,신풍트라마돌염산염주(수출명: TRADOL-Injection)_(50mg/1mL),tramadol hydrochloride,32681,56764,20200101,20250705
unique_drugs,대한멸균생리식염수(생리식염주사액)_(4.5g/500mL/백),sodium chloride(0.9%),32627,42134,20200101,20250725
unique_drugs,동아가스터주20밀리그람(바이알)(파모티딘)_(20mg/1병),famotidine,32566,40537,20200101,20250703
unique_drugs,가스티인씨알정(모사프리드시트르산염수화물)_(15.87mg/1정),mosapride citrate,32429,116796,20200101,20250809
unique_drugs,록솔정(암브록솔염산염)_(30mg/1정),ambroxol hydrochloride,32337,105900,20200101,20250719
unique_drugs,마리트롤주(트라마돌염산염)_(50mg/1mL),tramadol hydrochloride,32226,63443,20200101,20250726
unique_drugs,곰실린캡슐(아목시실린수화물)(수출명:대웅아목시실린캡슐500밀리그램)_(0.5g/1캡슐),amoxicillin,32219,93219,20200102,20250728
unique_drugs,리그노스판스탠다드_(1.8mL),epinephrine bitartrate (as epinephrine),32205,72685,20200102,20250723
unique_drugs,덱스핀정(덱시부프로펜)_(0.3g/1정),dexibuprofen,32124,97177,20200101,20250730
unique_drugs,베라제정(스트렙토키나제·스토렙토도르나제)_(12.5KI.U/1정),"streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",32046,94028,20200102,20231206
unique_drugs,프로맥정(폴라프레징크)_(75mg/1정),polaprezinc,32040,106135,20200101,20250801
unique_drugs,엘다인캡슐(에르도스테인)_(0.3g/1캡슐),erdosteine,31880,107819,20200101,20250720
unique_drugs,록소리스정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),31835,104816,20200101,20241227
unique_drugs,바미드정(레바미피드)_(0.1g/1정),rebamipide,31818,128009,20200101,20250730
unique_drugs,레드보르정(레보드로프로피진)_(60mg/1정),levodropropizine,31726,95669,20200102,20250729
unique_drugs,스토마정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),31620,115251,20200101,20250718
unique_drugs,동광레바미피드정_(0.1g/1정),rebamipide,31544,125364,20200102,20250721
unique_drugs,레바미드정(레바미피드)_(0.1g/1정),rebamipide,31541,109151,20200101,20250724
unique_drugs,뮤코펙트정(암브록솔염산염)_(30mg/1정),ambroxol hydrochloride,31366,88446,20200101,20250719
unique_drugs,휴온스덱사메타손디나트륨인산염주사액(수출명:HUDEXAInj.)_(5mg/1mL),dexamethasone disodium phosphate,31342,54621,20200101,20250529
unique_drugs,셀트리온아세클로페낙정_(0.1g/1정),aceclofenac,31279,116695,20200101,20250723
unique_drugs,유니펙탄캡슐(에르도스테인)_(0.3g/1캡슐),erdosteine,31203,100320,20200101,20250719
unique_drugs,로노펜정(덱시부프로펜디.씨)_(0.3g/1정),dexibuprofen,30982,101174,20200101,20250714
unique_drugs,디프로펜정300밀리그램(덱시부프로펜디.씨.)_(0.3g/1정),dexibuprofen,30862,92561,20200101,20250718
unique_drugs,지노프로질정_(1정),estriol,30730,84286,20200101,20250729
unique_drugs,타미플루캡슐75밀리그램(인산오셀타미비르)_(98.5mg/1캡슐),oseltamivir phosphate (as oseltamivir),30692,59984,20200101,20250526
unique_drugs,로멜라인장용정(브로멜라인)_(0.1g/1정),bromelain,30628,91800,20200218,20250718
unique_drugs,메녹틸정40밀리그램(옥틸로늄브롬화물)_(40mg/1정),octylonium bromide,30516,89091,20200101,20250725
unique_drugs,덱시핀정(덱시부프로펜)_(0.4g/1정),dexibuprofen,30405,89001,20200101,20250729
unique_drugs,에스텐캡슐300mg(에르도스테인)_(0.3g/1캡슐),erdosteine,30271,101278,20200101,20250724
unique_drugs,팬스타정(덱시부프로펜)_(0.3g/1정),dexibuprofen,30165,95379,20200102,20250728
unique_drugs,아네폴주사(프로포폴)_(0.12g/12mL),propofol,30063,35212,20200102,20250725
unique_drugs,휴텍스파모티딘정10밀리그람_(10mg/1정),famotidine,29965,112267,20200101,20250721
unique_drugs,이알펜8시간서방정(아세트아미노펜)_(0.65g/1정),acetaminophen(encapsulated),29851,79095,20200101,20250722
unique_drugs,메디카레바시드정(레바미피드)_(0.1g/1정),rebamipide,29624,108399,20200102,20250731
unique_drugs,"뮤코트라정(레바미피드)(수출명:Repampia, MUCORENFOR)_(0.1g/1정)",rebamipide,29578,98945,20200101,20250809
unique_drugs,브로퓸주사(시메트로퓸브롬화물)_(5mg/1mL),cimetropium bromide,29570,37633,20200101,20250616
unique_drugs,록스파인정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),29448,103272,20200101,20250713
unique_drugs,후로스판디정(플로로글루시놀)_(0.124476g/1정),phloroglucinol,29333,87294,20200101,20250729
unique_drugs,낙센에프정(나프록센)_(0.5g/1정),naproxen,29066,86626,20200101,20250716
unique_drugs,레바피드정(레바미피드)_(0.1g/1정),rebamipide,28983,107186,20200101,20250711
unique_drugs,무코바정(레바미피드)_(0.1g/1정),rebamipide,28927,103266,20200101,20250731
unique_drugs,이텍스암브록솔정(암브록솔염산염)_(30mg/1정),ambroxol hydrochloride,28793,90940,20200101,20250719
unique_drugs,팜젠아세틸시스테인캡슐200mg_(0.2g/1캡슐),acetylcysteine,28725,94548,20200101,20250717
unique_drugs,박테로신연고(무피로신)(수출명: KM MUPIROCIN Oint)_(0.3g/15g),mupirocin,28616,65549,20200101,20250721
unique_drugs,레브로콜정60밀리그램(레보드로프로피진)_(60mg/1정),levodropropizine,28288,83028,20200101,20250708
unique_drugs,넥실렌정[애엽이소프로판올연조엑스(20→1)]_(60mg/1정),artemisiae argyi folium isopropanol soft ext.(20→1),28218,90926,20200101,20250716
unique_drugs,라벤다크림_(15g),betamethasone dipropionate,28116,75654,20200102,20250819
unique_drugs,펠프스정(펠루비프로펜)_(30mg/1정),pelubiprofen,28023,86386,20210814,20250722
unique_drugs,알리코프정(레보드로프로피진)_(60mg/1정),levodropropizine,28014,91688,20200101,20250717
unique_drugs,키아제정(스트렙토키나제·스트렙토도르나제)_(12.5KI.U/1정),"streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",28006,80538,20200102,20250122
unique_drugs,에리텐캡슐(에르도스테인)_(0.3g/1캡슐),erdosteine,27933,80057,20200101,20250718
unique_drugs,명문록소프로펜정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),27816,95114,20200101,20250718
unique_drugs,잘레톤정(잘토프로펜)_(80mg/1정),zaltoprofen,27804,94243,20200102,20250819
unique_drugs,가모드정(모사프리드시트르산염수화물)_(5.29mg/1정),mosapride citrate hydrate (as mosapride),27775,93758,20200102,20250714
unique_drugs,유니페낙주(디클로페낙나트륨) (수출명:ALFENAL Inj)_(75mg/2mL),diclofenac sodium,27763,50141,20200101,20250716
unique_drugs,삼아리도멕스크림(프레드니솔론발레로아세테이트)_(60mg/20g),prednisolone valeroacetate,27759,72882,20200102,20250719
unique_drugs,한올트라마돌염산염주_(50mg/1mL),tramadol hydrochloride,27714,51619,20200101,20250704
unique_drugs,룩펠정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),27626,95700,20200102,20250724
unique_drugs,알리온정10밀리그램(베포타스틴베실산염)_(10mg/1정),bepotastine besilate,27553,97062,20200102,20250718
unique_drugs,가나칸정50밀리그램(이토프리드염산염)_(50mg/1정),itopride hydrochloride,27430,83007,20200102,20250418
unique_drugs,"록세핀정(록소프로펜나트륨수화물)(수출명:대우록소프로펜나트륨정,펜락소정,비스몰탭정)_(68.1mg/1정)",loxoprofen sodium hydrate (as loxoprofen sodium),27388,94435,20200102,20250719
unique_drugs,클래신정(클래리트로마이신)_(0.25g/1정),clarithromycin,27239,88826,20200101,20250729
unique_drugs,에스코텐정(에스오메프라졸마그네슘삼수화물)_(11.15mg/1정),esomeprazole magnesium (as esomeprazole),27125,93357,20220322,20250801
unique_drugs,위더스세파클러캡슐250밀리그램_(0.25g/1캡슐),cefaclor hydrate,27069,83370,20200102,20250723
unique_drugs,아나록소정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),27014,87125,20200101,20250725
unique_drugs,"셉타네스트주1/100,000_(1.7mL)",articaine hydrochloride,27006,59502,20200102,20250729
unique_drugs,베아렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),27005,94583,20200101,20250716
unique_drugs,플라스마솔루션에이주_(500mL),magnesium chloride,26863,34311,20200101,20250805
unique_drugs,레바큐어정(레바미피드)_(0.1g/1정),rebamipide,26817,98702,20200101,20250721
unique_drugs,알마겔에프현탁액(알마게이트)_(1.5g/15mL),almagate,26787,77131,20200101,20250814
unique_drugs,"레토나제정_(스트렙토키나제ㆍ스트렙토도르나제, 10mg/1정)","streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",26783,73616,20200101,20231128
unique_drugs,케이스타정(레바미피드)_(0.1g/1정),rebamipide,26782,92313,20200101,20250609
unique_drugs,이노엔0.9%생리식염주사액_(4.5g/500mL),sodium chloride(0.9%),26758,33683,20200101,20250711
unique_drugs,신일이부프로펜정400밀리그람(수출명:IFENTab.)_(0.4g/1정),ibuprofen,26672,72925,20200101,20250715
unique_drugs,알레그라정120밀리그람(펙소페나딘염산염)_(0.12g/1정),fexofenadine hydrochloride,26670,85887,20200101,20250730
unique_drugs,스레토정(스트렙토키나제·스트렙토도르나제)_(12.5KI.U/1정),"streptokinase·streptodornase(streptokinase 10KI.U,streptodornase 2.5KI.U)",26645,75359,20200102,20231205
unique_drugs,뉴부틴서방정(말레인산트리메부틴)_(0.3g/1정),trimebutine maleate,26569,82034,20200101,20250711
unique_drugs,잘나겔정(알마게이트)_(0.5g/1정),almagate,26490,90693,20200102,20230721
unique_drugs,글로덱시정300mg(덱시부프로펜)_(0.3g/1정),dexibuprofen,26421,84117,20200101,20250731
unique_drugs,생리식염주사액(수출명:KWANGMYUNGSODIUMCHLORIDEINJ.0.9%)_(0.18g/20mL),sodium chloride(0.9%),26337,53326,20200101,20250707
unique_drugs,라비에트정10밀리그램(라베프라졸나트륨)_(10mg/1정),rabeprazole sodium,26126,85922,20200101,20250729
unique_drugs,모니플루정350밀리그람(모니플루메이트)_(0.35g/1정),morniflumate,26117,78620,20200101,20250724
unique_drugs,무코텍트서방정150밀리그램(레바미피드)_(0.15g/1정),rebamipide,26082,84818,20210304,20250725
unique_drugs,라미나지액(알긴산나트륨)(군납명:알긴산나트륨액)_(1g/20mL)(혼합과일향),sodium alginate,26049,66042,20200101,20250630
unique_drugs,스토큐어정(레바미피드)_(0.1g/1정),rebamipide,25925,91898,20200101,20250726
unique_drugs,아세클낙정(아세클로페낙)_(0.1g/1정),aceclofenac,25773,98610,20200102,20250717
unique_drugs,로도질정_(1정),metronidazole,25745,79722,20200102,20250616
unique_drugs,세파메칠정(메틸올세팔렉신리시네이트)_(0.5g/1정),methylol cephalexin lysinate,25657,76313,20200101,20250716
unique_drugs,아르시딘에프정(애엽95%에탄올연조엑스(20→1))_(90mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),25638,101106,20200101,20250723
unique_drugs,이록펜정(록소프로펜나트륨)_(60mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),25626,88023,20200101,20250710
unique_drugs,울트라셋세미정_(1정),acetaminophen,25582,80624,20200101,20250717
unique_drugs,휴온스리도카인염산염수화물주사_(0.4266g/20mL),lidocaine hydrochloride,25520,56860,20200101,20231231
unique_drugs,제일클로르페니라민말레산염주사액_(4mg/2mL),chlorpheniramine maleate,25501,42048,20200101,20250731
unique_drugs,명문모비눌주사1밀리리터(글리코피롤레이트)_(0.2mg/1mL),glycopyrrolate,25462,28456,20200101,20250725
unique_drugs,엑소페린정50밀리그램(에페리손염산염)_(50mg/1정),eperisone hydrochloride,25441,73194,20200101,20250731
unique_drugs,게스타렌정(애엽95%에탄올연조엑스(20->1))_(60mg/1정),artemisiae argyi folium 95% ethanol ext.(20→1),25377,95309,20200101,20250730
unique_drugs,록소로펜정(록소프로펜나트륨수화물)_(68.1mg/1정),loxoprofen sodium hydrate (as loxoprofen sodium),25352,92121,20200101,20250808
