category,name,code,patient_count,occurrence_count,first_occurrence,last_occurrence
unique_diseases,(양방)내향성 손발톱,AL600,12253,51035,20200102,20250712
unique_diseases,(양방)상세불명의 원형 탈모증,AL639,12235,81366,20200102,20250726
unique_diseases,(양방)조짐이 없는 편두통[일반편두통],AG430,12201,48168,20200102,20250805
unique_diseases,(양방)호흡곤란,AR060,12138,22559,20200102,20250704
unique_diseases,(양방)기타 명시된 두통증후군,AG448,12048,28359,20200103,20250730
unique_diseases,(양방)치수노출이 있는 우식,AK025,12043,37425,20200102,20250630
unique_diseases,(양방)손가락의 연조직염,AL0300,11991,28690,20200102,20250718
unique_diseases,(양방)손의 지골간(관절)의 염좌 및 긴장,AS6361,11963,24524,20200102,20250710
unique_diseases,"(양방)기타 근통, 여러 부위",AM79108,11934,22561,20200101,20241231
unique_diseases,(양방)제1늑골 이외 단일 늑골의 골절폐쇄성,AS22330,11928,33339,20200917,20250719
unique_diseases,(양방)하악대구치의 매복,AK0117,11920,14846,20200102,20250710
unique_diseases,(양방)적응장애,AF432,11914,78765,20200102,20250724
unique_diseases,(양방)기타 명시된 수술후 상태,AZ988,11910,30007,20200102,20250723
unique_diseases,(양방)좌골신경통을 동반한 요통 요추부,AM5446,11857,48551,20200918,20250802
unique_diseases,(양방)코피,AR040,11738,25633,20200102,20250624
unique_diseases,(양방)급성 기관염,AJ041,11665,25489,20200102,20250630
unique_diseases,(양방)달리 분류되지 않은 턱관절의 통증,AK0763,11653,22040,20200102,20250730
unique_diseases,(양방)발한이상[한포(汗疱)],AL301,11505,32866,20200103,20250731
unique_diseases,(양방)골반 및 회음부 통증,AR102,11420,21617,20200102,20250718
unique_diseases,(양방)기타 편두통,AG438,11419,33629,20200102,20250718
unique_diseases,(양방)근근막통증후군 어깨부분,AM79110,11366,35624,20200918,20250731
unique_diseases,(양방)상세불명의 상담을 위해 보건서비스와 접하고 있는 사람,AZ719,11347,17074,20200102,20250630
unique_diseases,(양방)팔꿈치의 상세불명 부분의 염좌 및 긴장,AS5349,11307,32328,20200102,20250809
unique_diseases,(양방)상세불명의 어깨병변,AM759,11218,39502,20200102,20250722
unique_diseases,(양방)급성 장액성 중이염 한쪽 또는 상세불명,AH6500,11184,30992,20200922,20250728
unique_diseases,(양방)외이의 농양,AH600,11137,27472,20200106,20250630
unique_diseases,(양방)요통 척추의 여러 부위,AM5450,11088,34382,20200924,20250709
unique_diseases,(양방)폐색성 수면무호흡,AG4730,11002,52292,20200101,20250721
unique_diseases,(양방)외과적 드레싱 및 봉합에 대한 관리를 위하여 보건서비스와 접하고 있는 사람,AZ480,10999,19294,20200102,20250730
unique_diseases,(양방)상세불명의 피부농양,AL0290,10997,27617,20200102,20250730
unique_diseases,(양방)법랑질만의 파절,AS0252,10960,12055,20200102,20250630
unique_diseases,(양방)고혈압의 진단 없이 혈압수치 상승,AR030,10931,16709,20200102,20250711
unique_diseases,(양방)발목 삼각(인대)의 염좌 및 긴장,AS9340,10897,27266,20200102,20250802
unique_diseases,(양방)성대의 기타 질환,AJ383,10883,26503,20200102,20250725
unique_diseases,(양방)상세불명의 통풍 발목 및 발,AM1097,10818,65706,20200919,20250719
unique_diseases,(양방)기타 명시된 염증성 간질환,AK758,10814,36784,20200102,20250801
unique_diseases,(양방)항문생식기의(성병성) 사마귀,AA630,10759,31955,20200102,20250720
unique_diseases,(양방)기타 및 상세불명의 난시,AH5228,10756,18923,20210102,20250707
unique_diseases,(양방)궤양 또는 염증이 없는 하지의 정맥류,AI839,10717,41445,20200102,20250714
unique_diseases,(양방)방아쇠손가락 손,AM6534,10621,41974,20200921,20250822
unique_diseases,(양방)기타 두드러기,AL5088,10619,24586,20200102,20250714
unique_diseases,(양방)폐경 및 여성의 갱년기상태,AN951,10597,72746,20200103,20250728
unique_diseases,(양방)재발성 급성 상악동염,AJ0101,10457,27435,20200102,20250731
unique_diseases,(양방)목구멍의 통증,AR070,10324,21672,20200102,20250702
unique_diseases,(양방)치수침범이 없는 치관의 파절,AS0253,10278,13669,20200102,20250723
unique_diseases,(양방)기타 정상임신의 관리 임신 37주 이상 ~ 42주 미만,AZ3483,10240,19545,20210102,20250627
unique_diseases,(양방)출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양,AK2591,10188,22994,20200102,20250731
unique_diseases,(양방)얼굴의 연조직염,AL032,10175,24173,20200102,20250814
unique_diseases,(양방)정상최초임신의 관리 임신 22주 미만,AZ3400,10157,38844,20200919,20250705
unique_diseases,(양방)발톱의 손상이 없는 발가락의 타박상,AS901,10112,16751,20200102,20250724
unique_diseases,(양방)경골비골(인대)의 염좌 및 긴장,AS9342,10075,27485,20200102,20250704
unique_diseases,(양방)경추상완증후군 경부,AM5312,10065,35793,20200928,20250725
unique_diseases,(양방)치아의 쐐기결손 NOS,AK0310,10059,13974,20200103,20250714
unique_diseases,(양방)재발성 상세불명의 급성 부비동염,AJ0191,10030,27854,20200102,20250630
unique_diseases,(한방)손목의 기타 부분의 염좌 및 긴장,BS6358,9989,29636,20200102,20250731
unique_diseases,(양방)활동성 및 주의력 장애,AF900,9925,138041,20200101,20250731
unique_diseases,(양방)손목터널증후군,AG560,9912,42410,20200102,20250812
unique_diseases,(양방)관절통 아래팔,AM2553,9900,28561,20200928,20250730
unique_diseases,(양방)농피증,AL080,9888,24923,20200103,20250722
unique_diseases,(양방)외이의 연조직염,AH601,9850,22422,20200102,20250725
unique_diseases,(양방)아래다리의 기타 및 상세불명 부분의 타박상,AS801,9838,19734,20200104,20250730
unique_diseases,(양방)상세불명의 급성 림프절염,AL049,9774,21830,20200101,20250628
unique_diseases,(양방)상세불명의 만성 치주염,AK0539,9762,20906,20200102,20250731
unique_diseases,(양방)기타 발가락의 골절 폐쇄성,AS9250,9686,44481,20201005,20250806
unique_diseases,(양방)연쇄알균인두염,AJ020,9675,22784,20200101,20250816
unique_diseases,(양방)민감상아질,AK0380,9669,13361,20200102,20250630
unique_diseases,(양방)상세불명의 골부착부병증 아래팔,AM7793,9659,29240,20200923,20250808
unique_diseases,(양방)불규칙적 주기를 가진 과다 및 빈발 월경,AN921,9590,17154,20200102,20250730
unique_diseases,(양방)갑상선의 악성 신생물,AC73,9568,116754,20200102,20250723
unique_diseases,(양방)상세불명의 여성골반염증질환,AN739,9500,23775,20200103,20250721
unique_diseases,(양방)사고 추출 또는 국한성 치주병에 의한 치아상실,AK081,9489,26668,20200918,20250728
unique_diseases,(양방)미만성 외이도염,AH6030,9427,23286,20200102,20250630
unique_diseases,(양방)상세불명의 알레르기,AT784,9413,18261,20200101,20250722
unique_diseases,(양방)각막의 이물,AT150,9410,20507,20200102,20250630
unique_diseases,(양방)발의 기타 부분의 열린상처,AS913,9398,25735,20200102,20250719
unique_diseases,(양방)기타 일반검사,AZ008,9353,10199,20200106,20250626
unique_diseases,(양방)기타 가려움발진,AL282,9334,24420,20200102,20250718
unique_diseases,(양방)기타 척추증 요추부,AM4786,9317,36687,20200923,20250726
unique_diseases,(양방)상세불명의 골부착부병증 발목 및 발,AM7797,9317,26041,20201015,20250723
unique_diseases,(양방)급성 세뇨관-간질신장염,AN10,9310,28314,20200101,20250729
unique_diseases,(양방)상세불명의 여성불임,AN979,9308,89185,20200102,20250731
unique_diseases,(양방)기타 말초성 현기증,AH8138,9255,20487,20200101,20250711
unique_diseases,(양방)전정기능의 상세불명 장애,AH819,9253,22202,20200102,20250715
unique_diseases,(양방)메니에르병,AH810,9249,34581,20200102,20250730
unique_diseases,(양방)점상각막염,AH1613,9243,22372,20200103,20250712
unique_diseases,(양방)폐의 진단영상검사상 이상소견,AR91,9243,19793,20200102,20250630
unique_diseases,(양방)기타 윤활막염 및 힘줄윤활막염 아래다리,AM6586,9226,26508,20201006,20250726
unique_diseases,(양방)피부 및 피하조직의 기타 명시된 국소감염,AL088,9192,20632,20200525,20250711
unique_diseases,(양방)자궁의 벽내 평활근종,AD251,9175,21016,20200102,20250716
unique_diseases,(양방)무릎뼈의 연골연화,AM224,9172,26985,20200102,20250628
unique_diseases,(양방)발가락의 연조직염,AL0301,9071,23028,20200102,20250720
unique_diseases,(양방)상세불명의 수면장애,AG479,9070,56326,20200102,20250729
unique_diseases,(한방)근근막통증후군 어깨부분,BM79110,9039,30415,20200917,20250724
unique_diseases,(양방)중수지골(관절)의 염좌 및 긴장,AS6360,9025,18308,20200102,20250628
unique_diseases,(양방)치수침범이 있는 치관의 파절,AS0254,8993,24545,20200102,20250704
unique_diseases,(양방)흉추의 염좌 및 긴장,AS233,8974,20936,20200103,20250705
unique_diseases,(양방)기타 후두부종,AJ3848,8969,21070,20200102,20250628
unique_diseases,"(한방)경추통, 경부",BM5422,8966,29124,20200101,20241231
unique_diseases,"(양방)기타 의심되는 질환 및 병태의 관찰, 배제된",AZ038,8963,14536,20200103,20241212
unique_diseases,(양방)급성 비감염성 외이도염,AH605,8956,20192,20200413,20250715
unique_diseases,(양방)머리의 기타 부분의 표재성 손상,AS008,8912,17603,20200131,20250728
unique_diseases,(한방)상세불명의 어깨병변,BM759,8893,33952,20200102,20250722
unique_diseases,(양방)특발성 두드러기,AL501,8866,23982,20200101,20250701
unique_diseases,(양방)자궁의 자궁내막증,AN800,8861,27177,20200102,20250731
unique_diseases,(양방)재발성으로 명시되어 있지 않은 급성 범부비동염,AJ0140,8850,21914,20200102,20250716
unique_diseases,(양방)기타 및 상세불명의 난소낭,AN832,8828,19994,20200101,20250711
unique_diseases,(양방)합병증을 동반하지 않은 상세불명의 당뇨병,AE149,8818,78071,20200102,20250808
unique_diseases,(양방)기타 명시된 망막장애,AH3588,8804,19770,20200102,20250712
unique_diseases,(양방)상세불명의 빈혈,AD649,8799,18472,20200102,20250723
unique_diseases,(양방)상세불명의 척추증 요추부,AM4796,8781,36241,20200921,20250723
unique_diseases,(양방)자발적 고막파열을 동반하지 않은 급성 화농성 중이염 한쪽 또는 상세불명,AH66000,8779,23145,20200921,20250724
unique_diseases,(양방)상세불명의 전염성 질환에 접촉 및 노출,AZ209,8750,21133,20200131,20250417
unique_diseases,(양방)손목 및 손의 상세불명 부분의 열린상처,AS619,8746,22125,20200102,20250702
unique_diseases,(양방)상세불명의 중이염 한쪽 또는 상세불명,AH6690,8702,20985,20201117,20250718
unique_diseases,(양방)자궁체부의 폴립,AN840,8691,23183,20200102,20250728
unique_diseases,(양방)굴절의 기타 장애,AH526,8686,16184,20200103,20250724
unique_diseases,(한방)급성 비인두염[감기],BJ00,8666,18455,20200101,20250709
unique_diseases,(양방)규칙적 주기를 가진 과다 및 빈발 월경,AN920,8656,15359,20200102,20250724
unique_diseases,(양방)응괴성 여드름,AL701,8544,32528,20200102,20250728
unique_diseases,(양방)눈꺼풀 및 눈주위의 열린상처,AS011,8537,26103,20200101,20250710
unique_diseases,(양방)기타 명시된 추간판장애,AM518,8536,32131,20200102,20250728
unique_diseases,(양방)상세불명의 여러 부위의 표재성 손상,AT009,8527,17711,20200101,20250718
unique_diseases,(양방)상세불명의 윤활막염 및 힘줄윤활막염 발목 및 발,AM6597,8457,23469,20201008,20250712
unique_diseases,"(양방)계절성 인플루엔자바이러스가 확인된, 기타 호흡기 증상을 동반한 인플루엔자",AJ101,8406,14305,20200101,20241231
unique_diseases,(양방)두피의 열린상처,AS010,8366,25164,20200101,20250721
unique_diseases,(양방)여성생식기관 검사물의 세포학적 이상소견,AR876,8353,20645,20200102,20250718
unique_diseases,(양방)단순 만성 기관지염,AJ410,8306,19209,20200101,20250704
unique_diseases,(양방)급성 통증,AR520,8273,15929,20200101,20250630
unique_diseases,(양방)무릎의 열린상처,AS810,8258,26096,20200102,20250726
unique_diseases,(양방)손톱의 손상이 있는 손가락의 열린상처,AS611,8256,26331,20200102,20250712
unique_diseases,(양방)상세불명의 경추간판장애,AM509,8251,33692,20200102,20250725
unique_diseases,(양방)관절통 여러 부위,AM2550,8209,18481,20200925,20250807
unique_diseases,(양방)팔꿈치의 타박상,AS500,8208,15998,20200104,20250704
unique_diseases,(양방)기타 실신 및 허탈,AR558,8144,17810,20200102,20250630
unique_diseases,(양방)어깨의 윤활낭염,AM755,8116,30633,20200102,20250724
unique_diseases,(양방)상세불명의 갑상선독증,AE059,8101,71798,20200102,20250726
unique_diseases,(양방)경추통 상세불명의 부위,AM5429,8082,27055,20200922,20250731
unique_diseases,(양방)손목 및 손을 제외한 어깨와 팔의 2도 화상,AT222,7949,31778,20200102,20250709
unique_diseases,(양방)만성 비인두염,AJ311,7939,18195,20200102,20250731
unique_diseases,(양방)만성 근단치주염,AK045,7936,22475,20200102,20250721
unique_diseases,(양방)기타 명시된 열,AR508,7936,13150,20200101,20250728
unique_diseases,(양방)상세불명의 부종,AR609,7855,18906,20200102,20250728
unique_diseases,(양방)근근막통증후군 기타 부분,AM79180,7847,22417,20200925,20250728
unique_diseases,(양방)상세불명의 각막염,AH169,7845,18844,20200102,20250710
unique_diseases,(양방)재발성으로 명시되어 있지 않은 기타 명시된 병원체에 의한 급성편도염,AJ0380,7843,21199,20200102,20250628
unique_diseases,(양방)인두의 기타 농양,AJ391,7815,18285,20200101,20250718
unique_diseases,(양방)기타 및 상세불명의 순수고콜레스테롤혈증,AE7808,7738,41695,20210102,20250730
unique_diseases,(양방)명치통증,AR1012,7714,14734,20200101,20250729
unique_diseases,(양방)다낭성 난소증후군,AE282,7697,23349,20200102,20250718
unique_diseases,(양방)상세불명의 윤활막염 및 힘줄윤활막염 아래팔,AM6593,7670,21643,20200922,20250721
unique_diseases,(양방)몸통의 종기,AL0221,7661,20433,20200102,20250718
unique_diseases,(양방)상세불명의 희발월경,AN915,7660,12946,20200102,20250702
unique_diseases,(양방)탈수,AE860,7656,12378,20200102,20250714
unique_diseases,(양방)상세불명의 골부착부병증 손,AM7794,7601,20043,20200922,20250712
unique_diseases,(양방)상세불명의 윤활막염 및 힘줄윤활막염 손,AM6594,7569,20179,20201005,20250729
